1		0.00949046	0	0.80771
10		0.00949046	0.000460381	0.80771
20		0.00949046	0.000985724	0.80771
30		0.00949046	0.00154107	0.80771
40		0.00949046	0.00214333	0.80771
50		0.00949046	0.00281084	0.80771
60		0.00949046	0.0035639	0.80771
70		0.00949046	0.00442546	0.80771
80		0.00949046	0.00542172	0.80771
90		0.00949046	0.00658303	0.80771
100		0.00949046	0.00794473	0.80771
110		0.00949046	0.00954827	0.80771
120		0.00949046	0.0114425	0.80771
130		0.00949046	0.013685	0.80771
140		0.00949046	0.0163441	0.80771
150		0.00949046	0.0195007	0.80771
160		0.00949046	0.0232509	0.80771
170		0.00949046	0.0277089	0.80771
180		0.00949046	0.0330103	0.80771
190		0.00949046	0.0393167	0.80771
200		0.00949046	0.0467227	0.80771
210		0.00949046	0.0542852	0.80771
220		0.00949046	0.0608144	0.80771
230		0.00949046	0.0663031	0.80771
240		0.00949046	0.0709181	0.80771
250		0.00949046	0.0748001	0.80771
260		0.00949046	0.0780672	0.80771
270		0.00949046	0.0808189	0.80771
280		0.00949046	0.0831389	0.80771
290		0.00949046	0.0850978	0.80771
300		0.00949046	0.0867553	0.80771
310		0.00949046	0.0881618	0.80771
320		0.00949046	0.0893602	0.80771
330		0.00949046	0.0903869	0.80771
340		0.00949046	0.0912732	0.80771
350		0.00949046	0.092046	0.80771
360		0.00949046	0.0927289	0.80771
370		0.00949046	0.0933427	0.80771
380		0.00949046	0.093906	0.80771
390		0.00949046	0.094436	0.80771
400		0.00949046	0.0949488	0.80771
410		0.00981326	0.0945909	0.80771
420		0.0102263	0.0940677	0.80771
430		0.0106618	0.0935161	0.80771
440		0.0111329	0.0929193	0.80771
450		0.0116541	0.0922592	0.80771
460		0.0122411	0.0915157	0.80771
470		0.0129118	0.0906661	0.80771
480		0.0136867	0.0896846	0.80771
490		0.0145893	0.0885413	0.80771
500		0.0156471	0.0872014	0.80771
510		0.0168923	0.0856241	0.80771
520		0.0183629	0.0837614	0.80771
530		0.0201035	0.0815566	0.80771
540		0.0221672	0.0789426	0.80771
550		0.0246168	0.0758398	0.80771
560		0.0275268	0.0721537	0.80771
570		0.0309859	0.0677722	0.80771
580		0.0350993	0.0625619	0.80771
590		0.0399923	0.0563642	0.80771
600		0.0457647	0.0490524	0.80771
610		0.051781	0.0414318	0.80771
620		0.0570258	0.0347884	0.80771
630		0.0614347	0.0292037	0.80771
640		0.0651419	0.024508	0.80771
650		0.06826	0.0205584	0.80771
660		0.0708841	0.0172345	0.80771
670		0.073094	0.0144353	0.80771
680		0.074957	0.0120756	0.80771
690		0.0765298	0.0100834	0.80771
700		0.0778603	0.00839814	0.80771
710		0.0789889	0.00696856	0.80771
720		0.0799501	0.00575111	0.80771
730		0.0807731	0.00470873	0.80771
740		0.0814829	0.0038097	0.80771
750		0.0821011	0.00302665	0.80771
760		0.0826466	0.00233573	0.80771
770		0.083136	0.00171592	0.80771
780		0.0835842	0.00114836	0.80771
790		0.0840048	0.000615754	0.80771
800		0.0844106	0.000101901	0.80771
810		0.0847733	-0.000357496	0.80771
820		0.0851848	-0.000878777	0.80771
830		0.0856175	-0.00142681	0.80771
840		0.0860844	-0.00201827	0.80771
850		0.0865998	-0.00267117	0.80771
860		0.0871795	-0.00340539	0.80771
870		0.087841	-0.00424326	0.80771
880		0.0886044	-0.0052103	0.80771
890		0.0894931	-0.00633595	0.80771
900		0.090534	-0.00765447	0.80771
910		0.0917589	-0.00920599	0.80771
920		0.093205	-0.0110377	0.80771
930		0.0949164	-0.0132055	0.80771
940		0.0969452	-0.0157752	0.80771
950		0.099353	-0.0188252	0.80771
960		0.102213	-0.0224482	0.80771
970		0.105613	-0.0267545	0.80771
980		0.109656	-0.0318752	0.80771
990		0.114464	-0.0379663	0.80771
1000		0.120156	-0.0451758	0.80771
1010		0.126206	-0.052839	0.80771
1020		0.131542	-0.0595977	0.80771
1030		0.136028	-0.0652801	0.80771
1040		0.1398	-0.0700579	0.80771
1050		0.142972	-0.0740764	0.80771
1060		0.145642	-0.077458	0.80771
1070		0.14789	-0.0803056	0.80771
1080		0.149785	-0.0827059	0.80771
1090		0.151385	-0.0847319	0.80771
1100		0.152738	-0.0864454	0.80771
1110		0.153885	-0.0878985	0.80771
1120		0.154861	-0.0891354	0.80771
1130		0.155697	-0.0901937	0.80771
1140		0.156417	-0.0911058	0.80771
1150		0.157043	-0.0918993	0.80771
1160		0.157595	-0.0925985	0.80771
1170		0.15809	-0.0932245	0.80771
1180		0.158541	-0.0937965	0.80771
1190		0.158964	-0.0943319	0.80771
1200		0.159371	-0.0948469	0.80771
1210		0.159733	-0.0946935	0.80771
1220		0.160143	-0.0941741	0.80771
1230		0.160573	-0.0936294	0.80771
1240		0.161036	-0.0930431	0.80771
1250		0.161546	-0.0923972	0.80771
1260		0.162119	-0.0916721	0.80771
1270		0.162771	-0.0908457	0.80771
1280		0.163523	-0.0898928	0.80771
1290		0.164398	-0.0887845	0.80771
1300		0.165423	-0.0874869	0.80771
1310		0.166628	-0.0859607	0.80771
1320		0.16805	-0.0841593	0.80771
1330		0.169733	-0.082028	0.80771
1340		0.171727	-0.0795017	0.80771
1350		0.174094	-0.0765037	0.80771
1360		0.176905	-0.0729427	0.80771
1370		0.180247	-0.0687102	0.80771
1380		0.18422	-0.0636775	0.80771
1390		0.188946	-0.0576913	0.80771
1400		0.194552	-0.05059	0.80771
1410		0.200622	-0.0429008	0.80771
1420		0.206049	-0.0360265	0.80771
1430		0.210614	-0.0302445	0.80771
1440		0.214452	-0.0253833	0.80771
1450		0.21768	-0.0212947	0.80771
1460		0.220396	-0.0178543	0.80771
1470		0.222683	-0.0149575	0.80771
1480		0.22461	-0.012516	0.80771
1490		0.226237	-0.0104555	0.80771
1500		0.227613	-0.00871322	0.80771
1510		0.228779	-0.00723621	0.80771
1520		0.229771	-0.00597949	0.80771
1530		0.230619	-0.00490479	0.80771
1540		0.23135	-0.00397941	0.80771
1550		0.231985	-0.00317517	0.80771
1560		0.232544	-0.00246759	0.80771
1570		0.233043	-0.00183513	0.80771
1580		0.233498	-0.00125854	0.80771
1590		0.233923	-0.000720267	0.80771
1600		0.234331	-0.000203927	0.80771
1610		0.234694	0.000255044	0.80771
1620		0.235102	0.000772897	0.80771
1630		0.23553	0.00131428	0.80771
1640		0.235989	0.00189566	0.80771
1650		0.236493	0.00253476	0.80771
1660		0.237059	0.00325101	0.80771
1670		0.237702	0.00406622	0.80771
1680		0.238444	0.00500521	0.80771
1690		0.239305	0.00609657	0.80771
1700		0.240313	0.0073735	0.80771
1710		0.241499	0.00887489	0.80771
1720		0.242897	0.0106464	0.80771
1730		0.244552	0.0127421	0.80771
1740		0.246512	0.0152256	0.80771
1750		0.248839	0.0181725	0.80771
1760		0.251602	0.0216727	0.80771
1770		0.254886	0.0258326	0.80771
1780		0.258791	0.0307788	0.80771
1790		0.263436	0.036662	0.80771
1800		0.268954	0.0436511	0.80771
